Source,Target,Type,Id,Label,Weight,Color
oscarcra,klon_perez,Directed,13684,,0.5,"#000000"
Luiscol07,klon_perez,Directed,13686,,0.5,"#000000"
Oantequera,klon_perez,Directed,13688,,0.5,"#000000"
Oantequera,JaimeRicardoG,Directed,13689,,0.5,"#000000"
D10s_N11r,klon_perez,Directed,13691,,0.5,"#000000"
igorhereira,klon_perez,Directed,13693,,0.5,"#000000"
JesusGuillen8,klon_perez,Directed,13695,,0.5,"#000000"
Tevoyadartetero,klon_perez,Directed,13697,,0.5,"#000000"
WillieApfel,klon_perez,Directed,13699,,0.5,"#000000"
gabrielher_,klon_perez,Directed,13701,,0.5,"#000000"
Ramirezgers,klon_perez,Directed,13703,,0.5,"#000000"
Jairo_Contreras,klon_perez,Directed,13705,,0.5,"#000000"
SimonRiera7,klon_perez,Directed,13707,,1,"#000000"
SimonRiera7,Alexand97732602,Directed,13709,,1,"#000000"
EnriqueDG13,klon_perez,Directed,13710,,0.5,"#000000"
Carlos_Prietog,klon_perez,Directed,13712,,0.5,"#000000"
0BR4M4R,klon_perez,Directed,13714,,0.5,"#000000"
michaelrodri17,klon_perez,Directed,13716,,0.5,"#000000"
Freddyrossonero,klon_perez,Directed,13718,,0.5,"#000000"
narb18,klon_perez,Directed,13720,,0.5,"#000000"
HENDRYSNOEL,klon_perez,Directed,13722,,0.5,"#000000"
gutimedin,klon_perez,Directed,13725,,1,"#000000"
jairo0784,klon_perez,Directed,13726,,0.5,"#000000"
DiegoAntoniorh,klon_perez,Directed,13728,,0.5,"#000000"
JulioPeraza,klon_perez,Directed,13730,,0.5,"#000000"
katuketi,klon_perez,Directed,13732,,0.5,"#000000"
pulidonelson23,klon_perez,Directed,13734,,0.5,"#000000"
jorlugutmo,klon_perez,Directed,13737,,1,"#000000"
Hate3030,klon_perez,Directed,13738,,0.5,"#000000"
crudovzla,klon_perez,Directed,13740,,0.5,"#000000"
gonzalvarenga,klon_perez,Directed,13742,,0.5,"#000000"
JuanMiguelDY,klon_perez,Directed,13744,,0.5,"#000000"
GerdezCharly,klon_perez,Directed,13746,,0.5,"#000000"
Kewyngil,klon_perez,Directed,13748,,0.5,"#000000"
Kewyngil,igarcia100,Directed,13749,,0.5,"#000000"
alfortiz66,klon_perez,Directed,13751,,0.5,"#000000"
MiguelE56568888,klon_perez,Directed,13753,,0.5,"#000000"
cerodrig2414,klon_perez,Directed,13755,,0.5,"#000000"
Julitotorres_,klon_perez,Directed,13757,,0.5,"#000000"
lgdiaz_66,klon_perez,Directed,13759,,0.5,"#000000"
lgdiaz_66,EdgardoCDL13_HR,Directed,13760,,0.5,"#000000"
lgdiaz_66,DeporLara,Directed,13762,,0.5,"#000000"
lgdiaz_66,avilchezve,Directed,13763,,0.5,"#000000"
lgdiaz_66,EnyelbertPena,Directed,13764,,1,"#000000"
lgdiaz_66,DeportivoLara,Directed,13765,,1,"#000000"
aesm2311,6cichero6,Directed,13768,,1,"#000000"
ferc1903,klon_perez,Directed,13769,,0.5,"#000000"
tas100mania,klon_perez,Directed,13771,,0.5,"#000000"
Daniel_m194,klon_perez,Directed,13773,,0.5,"#000000"
Daniel_m194,AlfredoCoronis,Directed,13774,,0.5,"#000000"
Daniel_m194,Naranjazos10,Directed,13775,,0.5,"#000000"
Daniel_m194,marieferro98,Directed,13778,,2,"#000000"
luisurbinab,klon_perez,Directed,13779,,0.5,"#000000"
luisurbinab,EdgardoCDL13_HR,Directed,13780,,0.5,"#000000"
NietoSanabria,klon_perez,Directed,13782,,0.5,"#000000"
oggalvis,klon_perez,Directed,13784,,0.5,"#000000"
Chapohernande,klon_perez,Directed,13786,,0.5,"#000000"
franciscodice_,klon_perez,Directed,13788,,0.5,"#000000"
ejrp01,klon_perez,Directed,13790,,0.5,"#000000"
JosethG8,klon_perez,Directed,13792,,0.5,"#000000"
AngelBrazon3,klon_perez,Directed,13794,,0.5,"#000000"
EnmanuelPrada,klon_perez,Directed,13796,,0.5,"#000000"
jesusorlando_27,klon_perez,Directed,13798,,0.5,"#000000"
VictorVass,klon_perez,Directed,13800,,0.5,"#000000"
afalcon89,klon_perez,Directed,13802,,0.5,"#000000"
afalcon89,avilchezve,Directed,13803,,0.5,"#000000"
rb0867,klon_perez,Directed,13805,,0.5,"#000000"
osmanj07,klon_perez,Directed,13807,,0.5,"#000000"
osmanj07,marieferro98,Directed,13808,,0.5,"#000000"
R_miarroba,klon_perez,Directed,13810,,0.5,"#000000"
TykO791,klon_perez,Directed,13812,,0.5,"#000000"
SargentoM37,klon_perez,Directed,13814,,0.5,"#000000"
SargentoM37,TrapieLLo,Directed,13816,,1,"#000000"
jeffryzam01,klon_perez,Directed,13817,,0.5,"#000000"
PedroDeJesusVe,klon_perez,Directed,13819,,0.5,"#000000"
edm1rz,Serg_1924,Directed,13821,,0.5,"#000000"
edm1rz,castilloangel79,Directed,13823,,2,"#000000"
calr1901,FCasalUy,Directed,13824,,0.5,"#000000"
javiergon56,javiergon56,Directed,13828,,1,"#000000"
RobleStevan,Serg_1924,Directed,13829,,0.5,"#000000"
RobleStevan,castilloangel79,Directed,13831,,2,"#000000"
ignacio_17mb,Serg_1924,Directed,13832,,0.5,"#000000"
ignacio_17mb,castilloangel79,Directed,13834,,2,"#000000"
carrusca_edu,Serg_1924,Directed,13835,,0.5,"#000000"
carrusca_edu,castilloangel79,Directed,13837,,2,"#000000"
castilloangel79,Serg_1924,Directed,13838,,0.5,"#000000"
castilloangel79,castilloangel79,Directed,13840,,2,"#000000"
Ueresmivida,Serg_1924,Directed,13841,,0.5,"#000000"
Ueresmivida,castilloangel79,Directed,13843,,2,"#000000"
Serg_1924,castilloangel79,Directed,13845,,2,"#000000"
Lord11_BHR,chinck79,Directed,13846,,0.5,"#000000"
Lord11_BHR,EdgardoCDL13_HR,Directed,13847,,0.5,"#000000"
Lord11_BHR,DeporLara,Directed,13848,,0.5,"#000000"
Lord11_BHR,manoloduran1,Directed,13849,,0.5,"#000000"
Lord11_BHR,lgdiaz_66,Directed,13850,,0.5,"#000000"
Lord11_BHR,jorgearmandogs,Directed,13852,,1,"#000000"
JulioGabrielRB,JulioGabrielRB,Directed,13853,,0.5,"#000000"
JeanRujano,FCasalUy,Directed,13856,,1,"#000000"
JeanRujano,TrapieLLo,Directed,13857,,1,"#000000"
Doxopedro,DvoRayoZuliano,Directed,13858,,0.5,"#000000"
ELPURIPU,CalzadillaRuiz,Directed,13861,,1,"#000000"
stevegressini,JaimeRicardoG,Directed,13863,,1,"#000000"
LuisBJ06,CalzadillaRuiz,Directed,13865,,1,"#000000"
LuisBJ06,OswaldoVivenes,Directed,13866,,1,"#000000"
Reyes1997a,cdruiz1996,Directed,13868,,1,"#000000"
Reyes1997a,EduingC,Directed,13869,,1,"#000000"
luisannasilva,DvoRayoZuliano,Directed,13870,,0.5,"#000000"
wilverMD,FCasalUy,Directed,13872,,0.5,"#000000"
cllaza,FCasalUy,Directed,13876,,0.5,"#000000"
jorgel225,FCasalUy,Directed,13879,,1,"#000000"
rodri_guezj,LE0SEPULVEDA,Directed,13881,,1,"#000000"
alvarez_klender,Futboolyalgomas,Directed,13883,,1,"#000000"
AsilmarM,Luis_MontillaG,Directed,13884,,0.5,"#000000"
Conejorodriguez,FCasalUy,Directed,13886,,0.5,"#000000"
AlmendrosRaro,klon_perez,Directed,13889,,1,"#000000"
lossauces1415,klon_perez,Directed,13891,,1,"#000000"
escalonajulior,FCasalUy,Directed,13893,,1,"#000000"
gozzuky,klon_perez,Directed,13894,,0.5,"#000000"
Ronald82067698,chinck79,Directed,13896,,0.5,"#000000"
Ronald82067698,EdgardoCDL13_HR,Directed,13897,,0.5,"#000000"
Jose_ito04,klon_perez,Directed,13901,,2,"#000000"
ManuDeOliveira,FCasalUy,Directed,13902,,0.5,"#000000"
ElnordicoBk,FCasalUy,Directed,13905,,1,"#000000"
ElOjoChurrinche,FCasalUy,Directed,13906,,0.5,"#000000"
Alexbracamont,irma_fvf,Directed,13909,,1,"#000000"
zcarol_7,klon_perez,Directed,13910,,0.5,"#000000"
zcarol_7,ManoloDavilatv,Directed,13911,,0.5,"#000000"
tanquesilva,FCasalUy,Directed,13914,,1,"#000000"
RamiArteaga1,FCasalUy,Directed,13916,,1,"#000000"
ManjarrezJeanC,klon_perez,Directed,13918,,0.5,"#000000"
SperCanal2,FCasalUy,Directed,13921,,1,"#000000"
JairRojas20,igarcia100,Directed,13922,,1,"#000000"
ANDREINAPM79,klon_perez,Directed,13924,,0.5,"#000000"
ANDREINAPM79,antonio_ceballo,Directed,13925,,0.5,"#000000"
mairarossig,AlfredoCoronis,Directed,13927,,0.5,"#000000"
jrvivas,EdgarBarrios_3,Directed,13930,,1,"#000000"
rafaeleduardov3,chinck79,Directed,13932,,1,"#000000"
rafaeleduardov3,klon_perez,Directed,13933,,2,"#000000"
florenVarnelli,klon_perez,Directed,13935,,2,"#000000"
CVRIBEOG,monsieurrv,Directed,13937,,1,"#000000"
sigmadeltaII,klon_perez,Directed,13938,,0.5,"#000000"
GOLTVEcu,FCasalUy,Directed,13940,,0.5,"#000000"
GOLTV,FCasalUy,Directed,13942,,0.5,"#000000"
JhonFerreira003,FCasalUy,Directed,13944,,0.5,"#000000"
GOLTVVe,FCasalUy,Directed,13946,,0.5,"#000000"
miguelb161,Futboolyalgomas,Directed,13949,,1,"#000000"
herwisgonzalez,SabaSab93,Directed,13951,,1,"#000000"
Arturo_M13,FCasalUy,Directed,13952,,0.5,"#000000"
NelsonRiera,FranciscoVega,Directed,13955,,0.5,"#000000"
fekchi,delcyrodriguezv,Directed,13957,,0.5,"#000000"
argerez,argerez,Directed,13960,,1,"#000000"
josemar11998,JairRojas20,Directed,13964,,0.5,"#000000"
josemar11998,igarcia100,Directed,13965,,1,"#000000"
DanielaTapia888,SuzyHeretics,Directed,13966,,0.5,"#000000"
CONCACAFDOMINI,CONCACAFDOMINI,Directed,13969,,1,"#000000"
CiberneticoTime,pulidojorge,Directed,13973,,1,"#000000"
CiberneticoTime,edfranchirinos,Directed,13974,,1,"#000000"
orlando_nadales,tenordelgol,Directed,13976,,2,"#000000"
Fernand69535166,marieferro98,Directed,13980,,0.5,"#000000"
Fernand69535166,quientransmite_,Directed,13981,,0.5,"#000000"
Fernand69535166,avilchezve,Directed,13983,,2,"#000000"
cimarru,cfalcon3112,Directed,13985,,1,"#000000"
Guiller79224295,MarioSanchezVe,Directed,13986,,0.5,"#000000"
guarodebejuma1,PumaRodriguezz,Directed,13989,,1,"#000000"
Viceent1,MarioSanchezVe,Directed,13990,,0.5,"#000000"
Viceent1,EdgardoCDL13_HR,Directed,13991,,0.5,"#000000"
EdgarBlanc_,Futboolyalgomas,Directed,13994,,1,"#000000"
AzuajeMartin,MarioSanchezVe,Directed,13995,,0.5,"#000000"
AzuajeMartin,alcidesr91,Directed,13997,,0.5,"#000000"
AzuajeMartin,amgonzalezs,Directed,13998,,1,"#000000"
eligiorestifo,MarioSanchezVe,Directed,13999,,0.5,"#000000"
Bisa22132959,DarvinsonRojas,Directed,14001,,0.5,"#000000"
jesusjimenez24,pochipaez,Directed,14004,,1,"#000000"
typeioficial,MarioSanchezVe,Directed,14005,,0.5,"#000000"
Cantona9Erik,ProfesordAtorra,Directed,14008,,1,"#000000"
jlebr86,Naranjazos10,Directed,14009,,0.5,"#000000"
FUERZAVENEZUE20,Naranjazos10,Directed,14012,,1,"#000000"
juniorAH5,Harrypoker1983,Directed,14014,,1,"#000000"
Repillosa21,tenordelgol,Directed,14016,,2,"#000000"
Harrypoker1983,PaezDt,Directed,14018,,1,"#000000"
Harrypoker1983,klon_perez,Directed,14019,,1,"#000000"
thurinthurambar,DonGochoK,Directed,14020,,0.5,"#000000"
ELSHOEMAKERLEVY,PaezDt,Directed,14025,,1,"#000000"
DRMoros,EduardoSosa_F,Directed,14026,,0.5,"#000000"
DRMoros,ONCEFutVe,Directed,14027,,0.5,"#000000"
DRMoros,JULIO_COOLL,Directed,14028,,0.5,"#000000"
_gladys48,DonGochoK,Directed,14031,,0.5,"#000000"
arVis_madriZ_,arVis_madriZ_,Directed,14034,,1,"#000000"
iker__iglesias,maialenatxurra_,Directed,14036,,1,"#000000"
jesusdavila1711,MarioSanchezVe,Directed,14039,,1,"#000000"
PablG0mez,EdgardoCDL13_HR,Directed,14040,,0.5,"#000000"
PablG0mez,DeporLara,Directed,14041,,0.5,"#000000"
Justiciaintg,avilchezve,Directed,14044,,1,"#000000"
pepeAJCB,iNoMeSigas_,Directed,14046,,1,"#000000"
tatia1207200,delcyrodriguezv,Directed,14047,,0.5,"#000000"
elfercho04,elfercho04,Directed,14050,,1,"#000000"
mezajesus,igarcia100,Directed,14051,,0.5,"#000000"
amgonzalezs,GerardoBlanco65,Directed,14054,,1,"#000000"
GerardoBlanco65,MiguelRapetti,Directed,14056,,1,"#000000"
GerardoBlanco65,GerardoBlanco65,Directed,14057,,1,"#000000"
donkidney,Elpulgarin,Directed,14058,,0.5,"#000000"
SelloDeportivo1,SelloDeportivo1,Directed,14061,,1,"#000000"
garciapadron,DonGochoK,Directed,14063,,1,"#000000"
ultimatenightf1,CDominguesP,Directed,14065,,1,"#000000"
rosmarytapia1,Elpulgarin,Directed,14066,,0.5,"#000000"
rafamigragna,Elpulgarin,Directed,14070,,0.5,"#000000"
Rikrdolinaress,DonGochoK,Directed,14072,,0.5,"#000000"
cheatingpw,EdgardoCDL13_HR,Directed,14074,,0.5,"#000000"
cheatingpw,DeporLara,Directed,14075,,0.5,"#000000"
cheatingpw,Lord11_BHR,Directed,14076,,0.5,"#000000"
cheatingpw,Karlapgil,Directed,14077,,0.5,"#000000"
Ronaldastudillo,EdgardoCDL13_HR,Directed,14079,,0.5,"#000000"
Ronaldastudillo,Gilbert98_art,Directed,14081,,1,"#000000"
Ecologer,DarvinsonRojas,Directed,14083,,1,"#000000"
jotagedeese,EdgardoCDL13_HR,Directed,14084,,0.5,"#000000"
jotagedeese,YONGKRL,Directed,14085,,0.5,"#000000"
jotagedeese,DeporLara,Directed,14086,,0.5,"#000000"
jotagedeese,Lord11_BHR,Directed,14087,,0.5,"#000000"
jotagedeese,lgdiaz_66,Directed,14088,,0.5,"#000000"
ARandy0592,EdgardoCDL13_HR,Directed,14090,,0.5,"#000000"
ARandy0592,BeikerNavas,Directed,14091,,0.5,"#000000"
JECJ_Ve,EdgardoCDL13_HR,Directed,14093,,0.5,"#000000"
JChugua,klon_perez,Directed,14096,,0.5,"#000000"
JChugua,DarvinsonRojas,Directed,14097,,1,"#000000"
MarquesDeCotiza,Elpulgarin,Directed,14098,,0.5,"#000000"
EdgardoCDL13_HR,zambranoedwin,Directed,14101,,0.5,"#000000"
EdgardoCDL13_HR,DeporLara,Directed,14102,,0.5,"#000000"
Paune21,iker__iglesias,Directed,14104,,1,"#000000"
edfranchirinos,pulidojorge,Directed,14106,,1,"#000000"
edfranchirinos,ghost_fish_cy,Directed,14107,,1,"#000000"
whramirez,igarcia100,Directed,14108,,0.5,"#000000"
King_sportsC,King_sportsC,Directed,14111,,1,"#000000"
DuarkysF,igarcia100,Directed,14112,,0.5,"#000000"
miqueridapatri1,aldiaportuguesa,Directed,14114,,0.5,"#000000"
CarolaRoaM,ProdMagnetic,Directed,14116,,0.5,"#000000"
andrewmorgadom,klon_perez,Directed,14123,,1,"#000000"
zeluisfb,igarcia100,Directed,14124,,0.5,"#000000"
orlandojn1981,igarcia100,Directed,14126,,0.5,"#000000"
rafaelmendozav,igarcia100,Directed,14128,,0.5,"#000000"
ferdel1948,igarcia100,Directed,14130,,0.5,"#000000"
pdeportiva887,Naranjazos10,Directed,14133,,1,"#000000"
MiguelOropezaM,igarcia100,Directed,14134,,0.5,"#000000"
alvaradouseche,igarcia100,Directed,14136,,0.5,"#000000"
mariangel_ferre,SoyJulioSorondo,Directed,14139,,1,"#000000"
ArmandoGrana22,igarcia100,Directed,14140,,0.5,"#000000"
esaudaal,Naranjazos10,Directed,14142,,0.5,"#000000"
ArturoZ_,ManuScaloneta,Directed,14145,,1,"#000000"
Gilbert_MendezG,Naranjazos10,Directed,14147,,2,"#000000"
user28101999,SomosAnalistas_,Directed,14149,,1,"#000000"
CARLOS_J_RANGEL,Naranjazos10,Directed,14150,,0.5,"#000000"
elthony10,SilanoRivas,Directed,14152,,0.5,"#000000"
elthony10,igarcia100,Directed,14153,,0.5,"#000000"
Morante77,SilanoRivas,Directed,14155,,0.5,"#000000"
dfloresy,igarcia100,Directed,14157,,0.5,"#000000"
HernanRangel5,igarcia100,Directed,14159,,0.5,"#000000"
AngelPi56545017,igarcia100,Directed,14161,,0.5,"#000000"
lindolfoescalo1,LigaFUTVE,Directed,14164,,1,"#000000"
victorsalazarm4,igarcia100,Directed,14165,,0.5,"#000000"
joabner2001,igarcia100,Directed,14167,,0.5,"#000000"
hollowknightsex,varo_maya,Directed,14170,,1,"#000000"
Matematicohipi1,Santanadeportes,Directed,14172,,2,"#000000"
samuelitoddg,pulidojorge,Directed,14176,,1,"#000000"
JaimeAAlvarez1,Naranjazos10,Directed,14178,,1,"#000000"
JoseAZambranoR,eduar_bo,Directed,14182,,1,"#000000"
JoseAZambranoR,PaezDt,Directed,14183,,1,"#000000"
JoseAZambranoR,Naranjazos10,Directed,14184,,1,"#000000"
ElQueSabeSabe18,Naranjazos10,Directed,14186,,1,"#000000"
AndresESM84,A_Plasencia10,Directed,14188,,1,"#000000"
AndresESM84,AndresESM84,Directed,14189,,1,"#000000"
Pumarodriguez5,igarcia100,Directed,14190,,0.5,"#000000"
bjsegoviano,igarcia100,Directed,14192,,0.5,"#000000"
Franciscochavev,igarcia100,Directed,14194,,0.5,"#000000"
JorgitoM21,SilanoRivas,Directed,14196,,0.5,"#000000"
carlosveliz,igarcia100,Directed,14198,,0.5,"#000000"
cesaraular_,SilanoRivas,Directed,14200,,0.5,"#000000"
mandyelchevere,igarcia100,Directed,14203,,0.5,"#000000"
angel_gudino_f,jandresgimenez,Directed,14206,,1,"#000000"
OnStageVzla,igarcia100,Directed,14207,,0.5,"#000000"
angelthamarat,CampeonGolecito,Directed,14209,,0.5,"#000000"
Pedrosotovenz,igarcia100,Directed,14212,,0.5,"#000000"
ManuelGamboa8,Naranjazos10,Directed,14214,,0.5,"#000000"
ManuelGamboa8,tenordelgol,Directed,14215,,0.5,"#000000"
luisJmnzA,igarcia100,Directed,14217,,0.5,"#000000"
Pdcj13,igarcia100,Directed,14219,,0.5,"#000000"
zoraidatorrea11,Naranjazos10,Directed,14221,,0.5,"#000000"
andresomana5,klon_perez,Directed,14224,,1,"#000000"
TavoAPerezT1,igarcia100,Directed,14225,,0.5,"#000000"
sangreaurinegro,igarcia100,Directed,14227,,0.5,"#000000"
jeisonalex,pulidojorge,Directed,14230,,1,"#000000"
Carlos_Roller,FranciscoNewsVe,Directed,14232,,1,"#000000"
Carlos_Roller,MarioSanchezVe,Directed,14233,,1,"#000000"
Ancarome,igarcia100,Directed,14234,,0.5,"#000000"
Yulminia,igarcia100,Directed,14236,,0.5,"#000000"
aranda_17,igarcia100,Directed,14238,,0.5,"#000000"
rincongranate24,rincongranate24,Directed,14241,,1,"#000000"
guayanes2023,igarcia100,Directed,14243,,1,"#000000"
PabloArape,JavierRiveraVen,Directed,14244,,0.5,"#000000"
JBMVenezuela,igarcia100,Directed,14246,,0.5,"#000000"
ramonantoniopin,igarcia100,Directed,14248,,0.5,"#000000"
pomcar,igarcia100,Directed,14250,,0.5,"#000000"
luisjoselocutor,igarcia100,Directed,14252,,0.5,"#000000"
Enriqe_Marquez,igarcia100,Directed,14254,,0.5,"#000000"
CarlosGranda69,RichardMendezTV,Directed,14257,,1,"#000000"
jlrtyo,Balonazos,Directed,14259,,1,"#000000"
CriptoM15,pulidojorge,Directed,14261,,1,"#000000"
MiltiOchoa,PumaRodriguezz,Directed,14262,,0.5,"#000000"
MiltiOchoa,marieferro98,Directed,14263,,0.5,"#000000"
MiltiOchoa,klon_perez,Directed,14264,,0.5,"#000000"
JhonattanGonza,JaimeRicardoG,Directed,14266,,0.5,"#000000"
FrAnGoR_,eliaslopezvzla,Directed,14269,,1,"#000000"
Neucelys2,DiarioPrimicia,Directed,14270,,0.5,"#000000"
Neucelys2,tenordelgol,Directed,14271,,0.5,"#000000"
Nata17944727,FlavioGranadosF,Directed,14273,,0.5,"#000000"
Nata17944727,klon_perez,Directed,14275,,2,"#000000"
soyJorge24,leones_cbbc,Directed,14277,,1,"#000000"
lugoalphonse24,klon_perez,Directed,14280,,0.5,"#000000"
lugoalphonse24,lugoalphonse24,Directed,14281,,1,"#000000"
ReynaldoLandae2,Naranjazos10,Directed,14282,,0.5,"#000000"
isaacmerecuane,Naranjazos10,Directed,14284,,0.5,"#000000"
Rebootdelloco,Rebootdelloco,Directed,14287,,1,"#000000"
Rebootdelloco,malejandrob5,Directed,14288,,1,"#000000"
CarliAlix,romel_aurinegro,Directed,14289,,0.5,"#000000"
jigsawthehh,Gustavoaml_,Directed,14292,,1,"#000000"
frankrojas2103,Naranjazos10,Directed,14293,,0.5,"#000000"
AntonioCabrera7,Naranjazos10,Directed,14296,,1,"#000000"
thehead85,Teledeportes_10,Directed,14298,,1,"#000000"
leomarivan,pulidojorge,Directed,14302,,1,"#000000"
AliMiguelM,pulidojorge,Directed,14304,,1,"#000000"
fre_carrillo,pulidojorge,Directed,14306,,1,"#000000"
jghdeza,pulidojorge,Directed,14308,,1,"#000000"
PEDROSEQUERA,Naranjazos10,Directed,14309,,0.5,"#000000"
DarthJesus80,jpeseteiroDT,Directed,14312,,1,"#000000"
ConotoLlanero,klon_perez,Directed,14314,,1,"#000000"
JuanGAlvarezT10,ErasmoProvenza,Directed,14316,,2,"#000000"
soyalbamarinagr,tenordelgol,Directed,14317,,0.5,"#000000"
soyalbamarinagr,DonGochoK,Directed,14318,,0.5,"#000000"
EliezerZambran,EliezerZambran,Directed,14320,,0.5,"#000000"
EliezerZambran,LuisOlavarrieta,Directed,14322,,1,"#000000"
Alexand54435810,Naranjazos10,Directed,14323,,0.5,"#000000"
Roberts_Eduardo,Naranjazos10,Directed,14325,,0.5,"#000000"
JonathanGSQVE,Naranjazos10,Directed,14327,,0.5,"#000000"
casb_91,Naranjazos10,Directed,14329,,0.5,"#000000"
lealfaq,Naranjazos10,Directed,14331,,0.5,"#000000"
tevoyretuitear,bettinagallego,Directed,14333,,0.5,"#000000"
maluengaroots,Naranjazos10,Directed,14335,,0.5,"#000000"
condottiero_mk3,Naranjazos10,Directed,14337,,0.5,"#000000"
bettinagallego,bettinagallego,Directed,14340,,1,"#000000"
Leibnit85683484,Naranjazos10,Directed,14341,,0.5,"#000000"
JoseTomaschacon,klon_perez,Directed,14344,,1,"#000000"
d_loaiza,andress_yepezz,Directed,14346,,1,"#000000"
hernandez457,nti_radio,Directed,14348,,2,"#000000"
hernandez457,elmanuortiz,Directed,14349,,2,"#000000"
MarcoGenerani1,pulidojorge,Directed,14351,,0.5,"#000000"
AnnySequera6,raulrivas05_1,Directed,14354,,1,"#000000"
Neeus6,PumaRodriguezz,Directed,14356,,2,"#000000"
UnCabimenseMas,tenordelgol,Directed,14357,,0.5,"#000000"
miguelparramet,romel_aurinegro,Directed,14359,,0.5,"#000000"
Wachito60s,tenordelgol,Directed,14361,,0.5,"#000000"
moisesprieto24,rincongranate24,Directed,14363,,0.5,"#000000"
juglar1369,tenordelgol,Directed,14365,,0.5,"#000000"
Eltony_vzla,pulidojorge,Directed,14367,,0.5,"#000000"
jesuszambranodt,klon_perez,Directed,14370,,1,"#000000"
luismapm,klon_perez,Directed,14373,,1,"#000000"
valderramasoria,ErasmoProvenza,Directed,14375,,1,"#000000"
rrodba,klon_perez,Directed,14377,,1,"#000000"
edom2010,pulidojorge,Directed,14381,,1,"#000000"
romerojesusrm,klon_perez,Directed,14383,,1,"#000000"
GuerreroPetruz1,ErasmoProvenza,Directed,14385,,1,"#000000"
TamayoT04485338,klon_perez,Directed,14387,,1,"#000000"
Rpr39541988,tenordelgol,Directed,14388,,0.5,"#000000"
moralesr85,klon_perez,Directed,14391,,1,"#000000"
Rcordelgado,DonGochoK,Directed,14392,,0.5,"#000000"
jorgelcardenas,tenordelgol,Directed,14394,,0.5,"#000000"
jorgelcardenas,DonGochoK,Directed,14395,,0.5,"#000000"
Venelibre_2023,AlexiMontilla9,Directed,14397,,0.5,"#000000"
Venelibre_2023,Cristian20500,Directed,14398,,0.5,"#000000"
Venelibre_2023,DonGochoK,Directed,14399,,0.5,"#000000"
AndrsGo93770656,SargentoM37,Directed,14402,,1,"#000000"
Eduardo59470581,6cichero6,Directed,14404,,1,"#000000"
jonatha98354078,antonio_ceballo,Directed,14407,,1,"#000000"
jonatha98354078,klon_perez,Directed,14408,,1,"#000000"
Luisao9,tenordelgol,Directed,14409,,0.5,"#000000"
ParleyGratis1,tenordelgol,Directed,14411,,0.5,"#000000"
VillrroelJunior,FrankReyesVZ,Directed,14414,,1,"#000000"
gabogf3,rincongranate24,Directed,14415,,0.5,"#000000"
