Id,Label,d8,d7,d6,d5,d4,d3,d2,d1,d0,indegree,outdegree,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,Authority,Hub,Comunidades,X,Y,Size,Color
castilloangel79,castilloangel79,11408,0,0,0,0,8861,8,1033,1467,8,2,10,476,1,1,1,0,0.008582,0.000453,0,0,476,0.209022,0.123934,0.010406,"#c0c0c0"
Ueresmivida,Ueresmivida,17656,0,0,0,0,110507,3,1984,615,0,2,2,476,1,1,1,0,0,0.000044,0,0,476,0.202828,0.129366,0.002081,"#c0c0c0"
Serg_1924,Serg_1924,3947,2,0,8,50,8221,1,62,173,7,1,8,476,1,1,1,0,0.007039,0.000349,0,0,476,0.205771,0.10171,0.008325,"#c0c0c0"
Lord11_BHR,Lord11_BHR,26010,0,0,0,0,258,5,678,1043,27,6,33,30,10,0.207792,0.237011,8112.086649,0.026328,0.000918,0.010938,0.001676,avilchezve,0.656288,0.900975,0.070314,"#57782f"
JulioGabrielRB,JulioGabrielRB,41417,0,0,0,0,76566,49,4955,15300,1,1,2,477,0,0,0,0,0.000988,0.000044,0,0,477,0.209725,0.141057,0.002081,"#c0c0c0"
JeanRujano,JeanRujano,1568,0,0,0,7,13287,1,1113,209,0,2,2,5,1,1,1,0,0,0.000044,0,0.00023,pulidojorge,0.500174,0.651547,0.002081,"#da5ed6"
Doxopedro,Doxopedro,32968,0,0,0,0,8942,7,1543,1354,0,1,1,137,1,1,1,0,0,0.000044,0,0.000075,137,0.596646,0.316739,0.001041,"#c0c0c0"
ELPURIPU,ELPURIPU,8359,0,0,0,1,1153,6,1378,474,0,1,1,94,1,1,1,0,0,0.000044,0,0.000003,94,0.064326,0.473677,0.001041,"#c0c0c0"
stevegressini,stevegressini,4582,0,0,0,0,6026,0,176,44,0,1,1,152,2,0.6,0.666667,0,0,0.000044,0,0.000129,152,0.497796,0.818166,0.001041,"#c0c0c0"
LuisBJ06,LuisBJ06,2062,0,0,0,3,7714,0,465,74,1,2,3,94,2,0.75,0.833333,2.5,0.000988,0.000049,0.000012,0.00037,94,0.121028,0.408541,0.003122,"#c0c0c0"
Reyes1997a,Reyes1997a,1104,3,0,0,0,2141,0,183,18,0,2,2,78,10,0.18014,0.201394,0,0,0.000044,0,0.000011,78,0.538996,0.294388,0.002081,"#c0c0c0"
luisannasilva,luisannasilva,38716,0,0,0,0,555,0,713,773,0,1,1,137,1,1,1,0,0,0.000044,0,0.000075,137,0.581736,0.317079,0.001041,"#c0c0c0"
wilverMD,wilverMD,3715,0,0,0,0,1625,0,690,193,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.476229,0.937801,0.001041,"#da5ed6"
Guisantonio,Guisantonio,11885,0,0,0,0,10525,2,1092,892,0,0,0,478,0,0,0,0,0,0.000044,0,0,478,0.014995,0.542188,0,"#c0c0c0"
FeerFernandoj,FeerFernandoj,41239,0,0,0,0,7873,10,1101,1000,0,0,0,479,0,0,0,0,0,0.000044,0,0,479,0.946,0.72508,0,"#c0c0c0"
cllaza,cllaza,33242,0,0,0,0,18849,4,1076,209,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.468826,0.940173,0.001041,"#da5ed6"
jorgel225,jorgel225,9002,1,0,0,0,20804,0,207,61,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.457944,0.930125,0.001041,"#da5ed6"
rodri_guezj,rodri_guezj,4568,0,0,0,2,1784,1,2677,769,1,1,2,266,1,1,1,1051.666667,0.009498,0.000395,0.001191,0.000008,ManoloDavilatv,0.433703,0.938046,0.002081,"#437292"
alvarez_klender,alvarez_klender,532,0,0,0,0,658,0,281,19,0,1,1,265,10,0.174926,0.191005,0,0,0.000044,0,0.000045,265,0.551488,0.31404,0.001041,"#c0c0c0"
AsilmarM,AsilmarM,3376,0,0,0,0,228,1,833,284,0,1,1,302,1,1,1,0,0,0.000044,0,0.000384,amarcanopsuv,0.292132,0.302447,0.001041,"#d94968"
Conejorodriguez,Conejorodriguez,61990,0,0,0,0,6463,131,14785,39406,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.458763,0.952772,0.001041,"#da5ed6"
AlmendrosRaro,AlmendrosRaro,20092,0,0,0,1,1500,0,288,164,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.69042,0.556218,0.001041,"#36ae00"
lossauces1415,lossauces1415,32939,0,0,0,1,57375,0,259,114,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.569244,0.538659,0.001041,"#36ae00"
escalonajulior,escalonajulior,6,0,0,0,1,4,0,52,0,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.45255,0.936148,0.001041,"#da5ed6"
gozzuky,gozzuky,2235,0,0,0,0,3300,0,169,38,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.75268,0.571187,0.001041,"#36ae00"
Ronald82067698,Ronald82067698,376,0,0,0,0,2358,0,112,21,0,2,2,30,10,0.205711,0.227463,0,0,0.000044,0,0.000517,avilchezve,0.655094,0.88125,0.004261,"#57782f"
oresteseliecer,oresteseliecer,8123,0,0,0,0,2284,0,616,353,0,0,0,480,0,0,0,0,0,0.000044,0,0,480,0.535301,0.979148,0,"#c0c0c0"
Jose_ito04,Jose_ito04,1731,0,0,0,1,4538,0,152,53,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.623922,0.538552,0.001041,"#36ae00"
ManuDeOliveira,ManuDeOliveira,39089,0,0,0,0,6463,274,1187,13896,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.445995,0.943907,0.001041,"#da5ed6"
ElnordicoBk,ElnordicoBk,24586,0,0,0,1,32575,5,804,468,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.467476,0.927906,0.001041,"#da5ed6"
ElOjoChurrinche,ElOjoChurrinche,656586,0,0,0,0,410468,89,3654,19156,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.465725,0.950291,0.001041,"#da5ed6"
Alexbracamont,Alexbracamont,3183,0,0,0,0,1183,0,139,160,0,1,1,611,1,1,1,0,0,0.000044,0,0,611,0.856702,0.761684,0.001041,"#c0c0c0"
zcarol_7,zcarol_7,49196,0,0,0,0,42662,4,2069,557,0,2,2,266,9,0.23771,0.268004,0,0,0.000044,0,0.032524,ManoloDavilatv,0.590919,0.76058,0.002081,"#437292"
tanquesilva,tanquesilva,18102,0,0,0,0,75067,1,594,548,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.464251,0.933696,0.001041,"#da5ed6"
RamiArteaga1,RamiArteaga1,4236,1,0,0,3,4542,3,185,20,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.446709,0.932675,0.001041,"#da5ed6"
jadesdelgado,jadesdelgado,43056,0,0,0,3,41715,57,6099,11021,0,0,0,481,0,0,0,0,0,0.000044,0,0,481,0.662545,0.071431,0,"#c0c0c0"
ManjarrezJeanC,ManjarrezJeanC,429246,0,0,0,0,40348,147,6713,6901,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.753445,0.553568,0.001041,"#36ae00"
SperCanal2,SperCanal2,65,0,0,0,1,51,0,1285,70,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.442787,0.9275,0.001041,"#da5ed6"
JairRojas20,JairRojas20,565,0,0,1,2,458,0,419,437,1,1,2,282,1,1,1,0,0.000896,0.000063,0.00002,0.000608,282,0.527648,0.319655,0.002081,"#c0c0c0"
ANDREINAPM79,ANDREINAPM79,9183,0,0,0,0,762,4,417,274,0,2,2,78,9,0.248242,0.28283,0,0,0.000044,0,0.031412,78,0.717874,0.743021,0.002081,"#c0c0c0"
mairarossig,mairarossig,153,0,0,0,0,92,0,58,6,0,1,1,152,9,0.193637,0.21022,0,0,0.000044,0,0.000756,152,0.108862,0.556245,0.001041,"#c0c0c0"
jrvivas,jrvivas,14371,0,0,0,2,2662,13,191,1882,0,1,1,627,1,1,1,0,0,0.000044,0,0,627,0.494865,0.987368,0.001041,"#c0c0c0"
rafaeleduardov3,rafaeleduardov3,7304,0,0,1,2,2817,4,235,280,3,2,5,247,9,0.219588,0.247816,705,0.003598,0.000099,0.0023,0.031329,klon_perez,0.666678,0.743019,0.005203,"#36ae00"
florenVarnelli,florenVarnelli,170,0,0,0,0,217,46,455,58975,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.655135,0.546864,0.001041,"#36ae00"
CVRIBEOG,CVRIBEOG,62635,2,0,0,4,52635,28,267,748,1,1,2,137,10,0.189746,0.206235,497.200888,0.001874,0.000133,0.000001,0,137,0.391989,0.683044,0.002081,"#c0c0c0"
sigmadeltaII,sigmadeltaII,73622,0,0,0,0,44714,0,853,194,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.532974,0.652326,0.001041,"#36ae00"
GOLTVEcu,GOLTVEcu,17087,0,0,0,0,2594,143,72,183217,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.453291,0.946517,0.001041,"#da5ed6"
GOLTV,GOLTV,37735,0,0,0,0,748,515,269,83513,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.440808,0.941904,0.001041,"#da5ed6"
JhonFerreira003,JhonFerreira003,3025,0,0,0,0,4955,1,1633,486,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.450995,0.954978,0.001041,"#da5ed6"
GOLTVVe,GOLTVVe,365,0,0,0,0,30,4,23,1947,1,1,2,124,1,1,1,3,0.000988,0.000071,0.000006,0.000111,124,0.359876,0.907929,0.002081,"#c0c0c0"
miguelb161,miguelb161,122,0,0,0,0,22,0,84,6,0,1,1,265,10,0.174926,0.191005,0,0,0.000044,0,0.000045,265,0.557957,0.316957,0.001041,"#c0c0c0"
herwisgonzalez,herwisgonzalez,2628,1,0,0,0,87,1,219,223,0,1,1,65,10,0.192391,0.207576,0,0,0.000044,0,0,Naranjazos10,0.36135,0.670314,0.001041,"#ad7d00"
Arturo_M13,Arturo_M13,76282,0,0,0,0,9573,299,1997,139068,0,1,1,5,1,1,1,0,0,0.000044,0,0.000111,pulidojorge,0.456608,0.94148,0.001041,"#da5ed6"
FCasalUy,FCasalUy,1644,25,4,14,58,272,15,224,18088,26,0,26,5,0,0,0,0,0.029109,0.001177,0.003442,0,pulidojorge,0.455381,0.916752,0.027055,"#da5ed6"
NelsonRiera,NelsonRiera,1211,0,0,0,0,4907,0,113,22,0,1,1,5,1,1,1,0,0,0.000044,0,0.000005,pulidojorge,0.580499,0.965204,0.001041,"#da5ed6"
fekchi,fekchi,13344,0,0,0,0,51,0,16,10,0,1,1,610,1,1,1,0,0,0.000044,0,0,610,0.654917,0.13294,0.001041,"#c0c0c0"
argerez,argerez,15042,1,0,0,0,4334,7,293,552,1,1,2,482,0,0,0,0,0.000988,0.000044,0,0,482,0.324072,0.960547,0.002081,"#c0c0c0"
IrregularHunter,IrregularHunter,53284,0,0,0,7,29039,42,2085,1486,0,0,0,483,0,0,0,0,0,0.000044,0,0,483,0.257391,0.066741,0,"#c0c0c0"
FranciscoVega,FranciscoVega,44835,2,0,2,5,294,139,7227,10200,2,0,2,5,0,0,0,0,0.001793,0.000087,0.00015,0,pulidojorge,0.579824,0.957232,0.002081,"#da5ed6"
josemar11998,josemar11998,3185,0,0,0,0,2092,1,832,260,0,2,2,282,1,1,1,0,0,0.000044,0,0.000609,282,0.528638,0.307932,0.002081,"#c0c0c0"
DanielaTapia888,DanielaTapia888,3350,0,0,0,0,1294,0,350,17,0,1,1,615,1,1,1,0,0,0.000044,0,0,615,0.03836,0.356075,0.001041,"#c0c0c0"
CONCACAFDOMINI,CONCACAFDOMINI,65615,0,0,0,0,567,22,1604,3653,1,1,2,484,0,0,0,0,0.000988,0.000044,0,0,484,0.919807,0.764135,0.002081,"#c0c0c0"
FutFemeninoVE,FutFemeninoVE,52847,0,0,0,0,776,67,4361,9485,0,0,0,485,0,0,0,0,0,0.000044,0,0,485,0.79125,0.135662,0,"#c0c0c0"
CiberneticoTime,CiberneticoTime,2875,0,0,0,0,593,0,1107,67,1,2,3,5,8,0.271538,0.311453,353,0.000896,0.000081,0,0.002322,pulidojorge,0.324932,0.891307,0.003122,"#da5ed6"
orlando_nadales,orlando_nadales,5688,0,0,0,0,12156,0,1596,167,0,1,1,251,1,1,1,0,0,0.000044,0,0.000319,251,0.405553,0.378622,0.001041,"#c0c0c0"
J40852771,J40852771,2666,0,0,0,0,7710,0,37,38,0,0,0,486,0,0,0,0,0,0.000044,0,0,486,0.687313,0.056701,0,"#c0c0c0"
Fernand69535166,Fernand69535166,44064,0,0,0,0,8848,1,5008,641,0,3,3,30,10,0.176675,0.194274,0,0,0.000044,0,0.001657,avilchezve,0.540084,0.737301,0.006392,"#57782f"
cimarru,cimarru,15881,0,0,0,0,51004,1,799,493,0,1,1,628,1,1,1,0,0,0.000044,0,0,628,0.806348,0.801191,0.001041,"#c0c0c0"
Guiller79224295,Guiller79224295,314502,0,0,0,0,199330,1,5001,1702,0,1,1,268,2,0.666667,0.75,0,0,0.000044,0,0.001385,SOLOVENEX_,0.296579,0.526031,0.001041,"#00b2e6"
guarodebejuma1,guarodebejuma1,190,0,0,0,1,2011,0,60,36,0,1,1,268,6,0.243902,0.325,0,0,0.000044,0,0.000097,SOLOVENEX_,0.073808,0.450665,0.001041,"#00b2e6"
Viceent1,Viceent1,426283,0,0,0,0,53459,73,1314,2947,0,2,2,30,12,0.136031,0.147786,0,0,0.000044,0,0.001833,avilchezve,0.473994,0.739744,0.004261,"#57782f"
EdgarBlanc_,EdgarBlanc_,397,0,0,0,0,13,0,194,4,0,1,1,265,10,0.174926,0.191005,0,0,0.000044,0,0.000045,265,0.552289,0.309146,0.001041,"#c0c0c0"
AzuajeMartin,AzuajeMartin,12704,0,0,0,0,238812,0,258,218,0,3,3,15,10,0.164825,0.182418,0,0,0.000044,0,0.001463,15,0.262645,0.709842,0.003122,"#c0c0c0"
eligiorestifo,eligiorestifo,12705,0,0,0,0,191,29,630,2852,0,1,1,268,2,0.666667,0.75,0,0,0.000044,0,0.001385,SOLOVENEX_,0.275553,0.530788,0.001041,"#00b2e6"
Bisa22132959,Bisa22132959,40292,0,0,0,0,5921,1,35,153,0,1,1,180,1,1,1,0,0,0.000044,0,0.000082,180,0.716602,0.7912,0.001041,"#c0c0c0"
jesusjimenez24,jesusjimenez24,37976,1,0,0,0,1141,29,522,1698,0,1,1,629,1,1,1,0,0,0.000044,0,0,629,0.04635,0.658057,0.001041,"#c0c0c0"
typeioficial,typeioficial,13945,0,0,0,0,45613,1,309,134,0,1,1,268,2,0.666667,0.75,0,0,0.000044,0,0.001385,SOLOVENEX_,0.286203,0.528274,0.001041,"#00b2e6"
Cantona9Erik,Cantona9Erik,4079,0,0,0,0,2390,0,39,16,0,1,1,630,1,1,1,0,0,0.000044,0,0,630,0.830118,0.127402,0.001041,"#c0c0c0"
jlebr86,jlebr86,4049,0,0,0,0,3725,1,389,74,0,1,1,65,9,0.237072,0.263216,0,0,0.000044,0,0.004126,Naranjazos10,0.36607,0.647179,0.001041,"#ad7d00"
FUERZAVENEZUE20,FUERZAVENEZUE20,16771,0,0,1,1,23261,0,976,616,1,1,2,65,9,0.237072,0.263216,0,0.000896,0.000048,0.000195,0.004126,Naranjazos10,0.357036,0.546118,0.002081,"#ad7d00"
juniorAH5,juniorAH5,93,0,0,0,0,85,0,119,16,0,1,1,265,10,0.174619,0.189506,0,0,0.000044,0,0,265,0.604318,0.436392,0.001041,"#c0c0c0"
Repillosa21,Repillosa21,3276,0,0,0,0,4896,4,1286,209,0,1,1,251,1,1,1,0,0,0.000044,0,0.000319,251,0.416304,0.376169,0.001041,"#c0c0c0"
Harrypoker1983,Harrypoker1983,17630,0,0,0,1,935,6,2333,956,1,2,3,265,9,0.210965,0.237454,354,0.000896,0.000081,0,0.031365,265,0.601489,0.449537,0.003122,"#c0c0c0"
thurinthurambar,thurinthurambar,175666,0,0,0,0,180240,46,1133,1200,0,1,1,266,9,0.229668,0.25301,0,0,0.000044,0,0.000183,ManoloDavilatv,0.805012,0.761483,0.001041,"#437292"
Mariamqz98,Mariamqz98,31876,0,0,0,0,5587,2,782,1334,0,0,0,487,0,0,0,0,0,0.000044,0,0,487,0.033892,0.650611,0,"#c0c0c0"
ELSHOEMAKERLEVY,ELSHOEMAKERLEVY,57265,0,0,0,0,6154,13,310,626,0,1,1,265,1,1,1,0,0,0.000044,0,0.000105,265,0.582089,0.396246,0.001041,"#c0c0c0"
DRMoros,DRMoros,82304,0,0,0,0,16192,19,971,1933,1,3,4,124,1,1,1,4292.283333,0.001428,0.000093,0.001079,0.000264,124,0.294347,0.852215,0.004162,"#c0c0c0"
EduardoSosa_F,EduardoSosa_F,14564,0,0,1,1,1601,21,1833,1158,1,0,1,124,0,0,0,0,0.001002,0.00007,0.000009,0,124,0.251733,0.87068,0.001041,"#c0c0c0"
_gladys48,_gladys48,57899,0,0,0,0,24926,0,284,309,0,1,1,266,9,0.229668,0.25301,0,0,0.000044,0,0.000183,ManoloDavilatv,0.810868,0.758428,0.001041,"#437292"
arVis_madriZ_,arVis_madriZ_,1478,0,0,0,0,1779,1,98,222,1,1,2,488,0,0,0,0,0.000988,0.000044,0,0,488,0.290107,0.941438,0.002081,"#c0c0c0"
iker__iglesias,iker__iglesias,1830,1,0,0,1,4660,4,571,553,1,1,2,632,1,1,1,1,0.000896,0.000081,0,0,632,0.804826,0.837558,0.002081,"#c0c0c0"
PrensAlterna,PrensAlterna,35293,0,0,0,0,1335,38,1169,6771,0,0,0,489,0,0,0,0,0,0.000044,0,0,489,0.146942,0.84724,0,"#c0c0c0"
jesusdavila1711,jesusdavila1711,95,0,0,1,0,102,0,152,1,1,1,2,268,2,0.666667,0.75,2,0.000896,0.000057,0.000042,0.001385,SOLOVENEX_,0.276232,0.606551,0.002081,"#00b2e6"
PablG0mez,PablG0mez,960,0,0,0,0,104,2,723,118,0,2,2,30,11,0.156541,0.169774,0,0,0.000044,0,0.000925,avilchezve,0.670556,0.885287,0.004261,"#57782f"
Justiciaintg,Justiciaintg,279,0,0,0,0,32,0,113,2,0,1,1,30,11,0.160674,0.171286,0,0,0.000044,0,0.000732,avilchezve,0.601229,0.80956,0.002131,"#57782f"
pepeAJCB,pepeAJCB,117074,2,0,1,2,2697,11,2516,1870,0,1,1,15,13,0.123354,0.132175,0,0,0.000044,0,0,15,0.340097,0.942566,0.001041,"#c0c0c0"
tatia1207200,tatia1207200,14009,0,0,0,0,97,0,13,1,0,1,1,610,1,1,1,0,0,0.000044,0,0,610,0.729957,0.151432,0.001041,"#c0c0c0"
elfercho04,elfercho04,423,0,0,0,0,47,0,98,8,1,1,2,490,0,0,0,0,0.000988,0.000044,0,0,490,0.019801,0.369563,0.002081,"#c0c0c0"
mezajesus,mezajesus,16306,0,0,0,0,3705,2,379,937,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.51827,0.291435,0.001041,"#c0c0c0"
amgonzalezs,amgonzalezs,40004,0,0,0,0,3069,1,2005,1237,1,1,2,15,2,0.666667,0.75,2,0.000896,0.000057,0.000047,0.000041,15,0.301321,0.839898,0.002081,"#c0c0c0"
GerardoBlanco65,GerardoBlanco65,15296,2,1,1,12,4131,92,1081,6581,11,2,13,15,1,1,1,12,0.01105,0.000235,0.001273,0,15,0.340693,0.898886,0.013528,"#c0c0c0"
donkidney,donkidney,5009,0,0,0,0,154,2,219,170,0,1,1,175,11,0.164646,0.176844,0,0,0.000044,0,0.000087,175,0.564304,0.427008,0.001041,"#c0c0c0"
SelloDeportivo1,SelloDeportivo1,5980,0,0,0,0,3212,10,56,1587,1,1,2,491,0,0,0,0,0.000988,0.000044,0,0,491,0.750967,0.932719,0.002081,"#c0c0c0"
garciapadron,garciapadron,8450,0,0,0,0,18728,31,1623,608,0,1,1,266,9,0.229668,0.25301,0,0,0.000044,0,0.000183,ManoloDavilatv,0.792798,0.75609,0.001041,"#437292"
ultimatenightf1,ultimatenightf1,147,0,0,0,0,4,0,7,1,0,1,1,266,10,0.179279,0.192583,0,0,0.000044,0,0.000277,ManoloDavilatv,0.342779,0.720174,0.001041,"#437292"
rosmarytapia1,rosmarytapia1,13427,0,0,0,0,18002,3,257,365,0,1,1,175,11,0.164646,0.176844,0,0,0.000044,0,0.000087,175,0.552854,0.420799,0.001041,"#c0c0c0"
prensaguayanes,prensaguayanes,46008,0,0,1,0,3310,260,1764,74331,1,0,1,196,0,0,0,0,0.000896,0.000063,0,0,196,0.242063,0.106798,0.001041,"#c0c0c0"
asierhumaran_,asierhumaran_,929,0,0,0,1,3786,0,95,38,0,0,0,492,0,0,0,0,0,0.000044,0,0,492,0.984974,0.435468,0,"#c0c0c0"
rafamigragna,rafamigragna,23369,0,0,0,0,255,4,44,95,0,1,1,175,11,0.164646,0.176844,0,0,0.000044,0,0.000087,175,0.558042,0.424169,0.001041,"#c0c0c0"
Rikrdolinaress,Rikrdolinaress,50654,0,0,0,0,60646,4,856,3611,0,1,1,266,9,0.229668,0.25301,0,0,0.000044,0,0.000183,ManoloDavilatv,0.802301,0.769275,0.001041,"#437292"
cheatingpw,cheatingpw,95329,0,0,0,0,4068,19,338,918,0,4,4,30,10,0.17937,0.199558,0,0,0.000044,0,0.001474,avilchezve,0.679219,0.880191,0.008523,"#57782f"
Ronaldastudillo,Ronaldastudillo,17140,2,0,0,0,31576,0,3252,440,2,2,4,30,9,0.222785,0.24501,252.819589,0.004984,0.000122,0.002199,0.000485,avilchezve,0.621309,0.94742,0.008523,"#57782f"
Ecologer,Ecologer,10016,0,0,0,0,7439,3,413,582,0,1,1,180,1,1,1,0,0,0.000044,0,0.000082,180,0.706355,0.784006,0.001041,"#c0c0c0"
jotagedeese,jotagedeese,40972,0,0,0,0,2663,0,1138,631,1,5,6,30,10,0.205607,0.232021,2112.333333,0.001111,0.000047,0.001126,0.001609,avilchezve,0.689952,0.897914,0.012784,"#57782f"
ARandy0592,ARandy0592,8370,0,0,0,0,538,4,944,533,0,2,2,30,12,0.135788,0.146763,0,0,0.000044,0,0.000448,avilchezve,0.633882,0.93309,0.004261,"#57782f"
JECJ_Ve,JECJ_Ve,43962,0,0,0,0,979,18,1325,1153,0,1,1,30,12,0.135457,0.144346,0,0,0.000044,0,0.000448,avilchezve,0.633842,0.914087,0.002131,"#57782f"
JChugua,JChugua,47273,0,0,0,0,587,2,430,652,0,2,2,180,9,0.210965,0.237454,0,0,0.000044,0,0.031342,180,0.694419,0.755511,0.002081,"#c0c0c0"
MarquesDeCotiza,MarquesDeCotiza,194208,0,0,0,0,11255,46,2220,2692,0,1,1,175,11,0.164646,0.176844,0,0,0.000044,0,0.000087,175,0.548874,0.415786,0.001041,"#c0c0c0"
EdgardoCDL13_HR,EdgardoCDL13_HR,81558,1,0,13,30,787,11,1222,1845,31,2,33,30,11,0.156236,0.168836,4421.273449,0.035866,0.001923,0.013932,0.000511,avilchezve,0.61254,0.902837,0.070314,"#57782f"
Paune21,Paune21,527,1,0,0,1,1765,3,101,97,0,1,1,632,2,0.666667,0.75,0,0,0.000044,0,0,632,0.806399,0.832098,0.001041,"#c0c0c0"
edfranchirinos,edfranchirinos,26573,1,0,0,0,455,9,730,559,4,2,6,5,8,0.271186,0.310917,2818,0.037318,0.000608,0.000142,0.002319,pulidojorge,0.302515,0.912532,0.006243,"#da5ed6"
whramirez,whramirez,7451,0,0,0,0,25829,2,1681,441,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.501925,0.309376,0.001041,"#c0c0c0"
King_sportsC,King_sportsC,237,0,1,0,0,20,0,10,17,1,1,2,493,0,0,0,0,0.000988,0.000044,0,0,493,1,0.439933,0.002081,"#c0c0c0"
DuarkysF,DuarkysF,18910,0,0,0,0,1451,8,4361,3668,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.489693,0.300847,0.001041,"#c0c0c0"
miqueridapatri1,miqueridapatri1,30135,0,0,0,0,321,0,118,46,0,1,1,29,1,1,1,0,0,0.000044,0,0,VTVcanal8,0.319022,0.095673,0.001041,"#ff5315"
CarolaRoaM,CarolaRoaM,706,0,0,0,0,1081,0,280,23,0,1,1,152,2,0.6,0.666667,0,0,0.000044,0,0.000001,152,0.136744,0.467692,0.001041,"#c0c0c0"
DCNhoy,DCNhoy,418192,0,0,0,0,13,196,64,172605,0,0,0,494,0,0,0,0,0,0.000044,0,0,494,0.916556,0.72978,0,"#c0c0c0"
agenciaNDS,agenciaNDS,455800,0,0,0,0,14358,751,434,322407,0,0,0,495,0,0,0,0,0,0.000044,0,0,495,0.292915,0.951955,0,"#c0c0c0"
Lavinotintocom,Lavinotintocom,502972,0,1,0,0,131,1850,262,287785,0,0,0,496,0,0,0,0,0,0.000044,0,0,496,0.692848,0.954199,0,"#c0c0c0"
juanrutilo,juanrutilo,33850,0,0,0,1,3801,722,2254,60860,0,0,0,497,0,0,0,0,0,0.000044,0,0,497,0.742431,0.922059,0,"#c0c0c0"
andrewmorgadom,andrewmorgadom,655,0,0,0,0,7522,2,592,189,0,1,1,247,9,0.210495,0.235294,0,0,0.000044,0,0.03126,klon_perez,0.651988,0.666274,0.001041,"#36ae00"
zeluisfb,zeluisfb,960,0,0,0,0,13293,0,556,101,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.498311,0.282152,0.001041,"#c0c0c0"
orlandojn1981,orlandojn1981,1572,0,0,0,0,80,0,565,169,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.498953,0.314652,0.001041,"#c0c0c0"
rafaelmendozav,rafaelmendozav,4627,0,0,0,0,1709,4,361,357,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.488118,0.286687,0.001041,"#c0c0c0"
ferdel1948,ferdel1948,62656,0,0,0,0,35372,5,1007,465,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.4961,0.311411,0.001041,"#c0c0c0"
pdeportiva887,pdeportiva887,9892,0,0,0,0,11584,2,3004,291,0,1,1,65,9,0.237072,0.263216,0,0,0.000044,0,0.004126,Naranjazos10,0.413977,0.564476,0.001041,"#ad7d00"
MiguelOropezaM,MiguelOropezaM,10208,0,0,0,0,56828,0,1394,630,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.513962,0.317176,0.001041,"#c0c0c0"
alvaradouseche,alvaradouseche,9806,0,0,0,0,12987,0,321,206,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.516519,0.322223,0.001041,"#c0c0c0"
mariangel_ferre,mariangel_ferre,15098,0,0,0,2,33343,18,1204,1735,0,1,1,633,1,1,1,0,0,0.000044,0,0,633,0.714961,0.943509,0.001041,"#c0c0c0"
ArmandoGrana22,ArmandoGrana22,23646,0,0,0,0,22201,5,1109,519,0,1,1,282,1,1,1,0,0,0.000044,0,0.000608,282,0.470533,0.311917,0.001041,"#c0c0c0"
esaudaal,esaudaal,13338,0,0,0,0,16097,0,802,308,0,1,1,65,9,0.237072,0.263216,0,0,0.000044,0,0.004126,Naranjazos10,0.327282,0.598295,0.001041,"#ad7d00"
ArturoZ_,ArturoZ_,870,1,0,0,0,1586,0,38,14,0,1,1,634,1,1,1,0,0,0.000044,0,0,634,0.8083,0.528214,0.001041,"#c0c0c0"
