_id,message_clean,followers,followings,listed_count,favourites_count,likes_count,retweet_count,quote_count,comments_count,reactions_count,count_user,statuses_count,Degree,pageranks_desnormalizado,indice_influencia
646d2f52bde86ad3421314aa,declaraciones ricardo valino luego clasificacion venezuela mundial sub 17 pueden disfrutarla completa canal youtube video cortesia,17771,4132,214,494,36,12,4,8,60,64,16772,104.0,0.5057,26.390150000000002
646d2f52bde86ad3421314ab,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,1430,1773,10,8738,0,0,0,0,0,3,140642,1.0,0.0044,0.0022
646d2f52bde86ad3421314ac,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,2236,2418,6,21815,0,0,0,0,0,3,16662,2.0,0.0044,0.0044
646d2f52bde86ad3421314ad,mundialistas felicitaciones chamos,130,100,1,1865,0,0,0,0,0,6,1309,2.0,0.0044,0.0044
646d2f52bde86ad3421314ae,guaira inicio sueno jueves 20 abril presidente Jorge Gimenez inauguro oficialmente cancha futbol camuri chico guaira parte proyecto 24 asociaciones 24 canchas,2750,4957,9,34413,0,0,0,0,0,4,32246,3.0,0.0049,0.00735
646d2f52bde86ad3421314af,fvf dinosaurio echado encima futbolistas,62655,6234,685,133943,0,0,0,0,0,4,1177104,15.0,0.10250000000000001,0.76875
646d2f52bde86ad3421314b0,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,50,306,0,83,0,0,0,0,0,3,5991,1.0,0.0044,0.0022
646d2f52bde86ad3421314b1,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,660,2226,10,6469,0,0,0,0,0,2,49110,2.0,0.0044,0.0044
646d2f52bde86ad3421314b2,futuro pertenece vinotinto rato,2750,4957,9,34413,0,0,0,0,0,4,32246,3.0,0.0049,0.00735
646d2f52bde86ad3421314b3,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,792,1447,8,14022,0,0,0,0,0,4,161950,4.0,0.0044,0.0088
646d2f52bde86ad3421314b4,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,1037,4037,2,8071,0,0,0,0,0,25,176747,19.0,0.0044,0.041800000000000004
646d2f52bde86ad3421314b5,aplaudo pie chamos sub 17 mundialistas orfandad hablamos generacion despues perder ciclo sub 15 culpa pandemia covid 19 comenzo preparar campeonato sudamericano descabezada medio divorcio fvf pekerman,5300,1570,105,34651,0,0,0,0,0,2,66612,3.0,0.0063,0.00945
646d2f52bde86ad3421314b6,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,886,853,15,13845,0,0,0,0,0,8,11444,6.0,0.0106,0.0318
646d2f52bde86ad3421314b7,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,16,272,0,1521,0,0,0,0,0,7,2096,8.0,0.0081,0.0324
646d2f52bde86ad3421314b8,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,1065,3015,4,16768,0,0,0,0,0,2,21636,2.0,0.0044,0.0044
646d2f52bde86ad3421314b9,aunque quiera reconocer fvf tambien merito logro,70,564,0,2006,0,0,0,0,0,2,2469,2.0,0.0044,0.0044
646d2f52bde86ad3421314ba,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,16,272,0,1521,0,0,0,0,0,7,2096,8.0,0.0081,0.0324
646d2f52bde86ad3421314bb,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,2228,5001,106,706679,0,0,0,0,0,3,697999,3.0,0.0044,0.0066
646d2f52bde86ad3421314bc,noviembre,96,273,1,61169,0,0,0,1,1,12,13041,6.0,0.0044,0.0132
646d2f52bde86ad3421314bd,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,7,256,0,387,0,0,0,0,0,2,1000,1.0,0.0044,0.0022
646d2f52bde86ad3421314be,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,499,492,4,50829,0,0,0,0,0,2,61844,3.0,0.0044,0.0066
646d2f52bde86ad3421314bf,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,9,213,2,1542,0,0,0,0,0,2,1187,2.0,0.0044,0.0044
646d2f52bde86ad3421314c0,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,630,502,3,5758,0,0,0,0,0,2,8569,1.0,0.0044,0.0022
646d2f52bde86ad3421314c1,critique fvf improvisacion tan grande jamas hice critica valino jamas tipo recien llegaba tenia responsabilidad sub 17 bien mal,21151,614,62,25479,0,0,0,1,1,47,55133,961.0,3.324,1597.182
646d2f52bde86ad3421314c2,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,46,56,0,4471,0,0,0,0,0,4,4573,4.0,0.0044,0.0088
646d2f52bde86ad3421314c3,jamas hice critica fvf si muchas,21151,614,62,25479,0,0,0,0,0,47,55133,961.0,3.324,1597.182
646d2f52bde86ad3421314c4,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,161,262,0,153767,0,0,0,0,0,13,19155,5.0,0.0044,0.011000000000000001
646d2f52bde86ad3421314c5,bien aplaudir tipo organizacion deben volcarse pueblos comunidades busca talento sobra pais llamando clubes,1,51,0,11,0,0,0,0,0,7,57,7.0,0.0118,0.041299999999999996
646d2f52bde86ad3421314c6,fvf,21151,614,62,25479,3,0,0,2,5,47,55133,961.0,3.324,1597.182
646d2f52bde86ad3421314c7,excelente tweet reconoce trabajo ct critica indirectamente fvf,130,899,5,2816,0,0,0,0,0,4,9698,5.0,0.0049,0.01225
646d2f52bde86ad3421314c8,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,1243,1641,3,81542,0,0,0,0,0,3,38663,1.0,0.0044,0.0022
646d2f52bde86ad3421314c9,contrato senor fvf,44,370,0,11914,2,0,0,0,2,3,1037,4.0,0.046099999999999995,0.09219999999999999
646d2f52bde86ad3421314ca,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,138,701,1,49985,0,0,0,0,0,3,7704,3.0,0.0044,0.0066
646d2f52bde86ad3421314cb,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,456,4161,2,17371,0,0,0,0,0,3,15415,4.0,0.0279,0.0558
646d2f52bde86ad3421314cc,jajajjajajajaa claro mia dicho fvf mantiene dejaron suerte preparacion necesaria valino,21151,614,62,25479,2,0,0,0,2,47,55133,961.0,3.324,1597.182
646d2f52bde86ad3421314cd,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,1549,1708,20,163628,0,0,0,0,0,54,597983,20.0,0.0044,0.044000000000000004
646d2f52bde86ad3421314ce,decir verdad innegable fvf improviso preparacion dos semanas tenia dt,21151,614,62,25479,1,0,0,0,1,47,55133,961.0,3.324,1597.182
646d2f52bde86ad3421314cf,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,1376,1028,2,1339,0,0,0,0,0,14,68975,9.0,0.0109,0.049049999999999996
646d2f52bde86ad3421314d0,espero mas nunca vuelva tomar algun cargo fvf bien futbol plaga debe bien lejos pajaro mal augurio,8,213,0,688,0,0,0,0,0,3,505,2.0,0.0044,0.0044
646d2f52bde86ad3421314d1,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,1443,2519,12,87672,0,0,0,0,0,4,149196,1.0,0.0044,0.0022
646d2f52bde86ad3421314d2,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,237,392,3,858,0,0,0,0,0,2,14202,1.0,0.0044,0.0022
646d2f52bde86ad3421314d3,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,1195,3101,0,63785,0,0,0,0,0,10,88285,6.0,0.0044,0.0132
646d2f52bde86ad3421314d4,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,972,550,17,9125,0,0,0,0,0,2,240188,2.0,0.0044,0.0044
646d2f52bde86ad3421314d5,lograron estan mundial q queriamos seleccion valentia coraje creer luchar ganar ven si puede mente asi si felicidades taparon malo hizo,404,1389,0,7704,2,1,0,1,4,20,6831,33.0,0.099,1.6585
646d2f52bde86ad3421314d6,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,1195,3101,0,63785,0,0,0,0,0,10,88285,6.0,0.0044,0.0132
646d2f52bde86ad3421314d7,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,193,98,2,45441,0,0,0,0,0,8,46377,1.0,0.0044,0.0022
646d2f52bde86ad3421314d8,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,34,176,0,561,0,0,0,0,0,7,11497,4.0,0.0044,0.0088
646d2f52bde86ad3421314d9,venezuela demasiado talento mejor prueba chamos sub 17 apoyo sacaron adelante imaginense tuviesemos fvf seria iriamos mundiales juveniles seria gran comienzo,21151,614,62,25479,397,69,7,52,525,47,55133,961.0,3.324,1597.9160425531916
646d2f52bde86ad3421314da,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,7281,804,56,71980,0,0,0,0,0,39,58412,19.0,0.0081,0.07694999999999999
646d2f52bde86ad3421314db,exigimos contrato multianual ct sub 17 conformado ricardo valino dt marco capetilloat jose paciullopf juan pabonpa ademas control sub 20 sub 23,9,213,2,1542,0,0,0,0,0,2,1187,2.0,0.0044,0.0044
646d2f52bde86ad3421314dc,tipo escrupulos amor futbol seleccion seguidores seleccion ego mas importante claro q fvf sirve gracias dios parte tampoco,684,568,5,3739,1,0,0,1,2,3,16420,2.0,0.0044,0.0044
646d2f52bde86ad3421314dd,armando simplemente alegre mano dond gente poca fe chamos hace unas semana nadie daba ahora mira merito d valino jugadores grandes vinotinto,776,2750,0,16078,4,0,0,0,4,17,12234,9.0,0.0135,0.06075
646d2f52bde86ad3421314de,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,96,273,1,61169,0,0,0,0,0,12,13041,6.0,0.0044,0.0132
646d2f52bde86ad3421314df,atencion mundial sub 17 2023 felicitaciones muchachos,265,1171,0,42542,0,0,0,0,0,4,3245,3.0,0.0279,0.04185
646d2f52bde86ad3421314e0,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,161,262,0,153767,0,0,0,0,0,13,19155,5.0,0.0044,0.011000000000000001
646d2f52bde86ad3421314e1,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,1249,4242,2,1657,0,0,0,0,0,3,50004,3.0,0.0279,0.04185
646d2f52bde86ad3421314e2,venezuela sub 17 mundialista 2023,1603,254,8,145,0,0,0,0,0,3,393617,0.0,0.0044,0.0
646d2f52bde86ad3421314e3,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,810,1184,12,20643,0,0,0,0,0,5,55781,5.0,0.0044,0.011000000000000001
646d2f52bde86ad3421314e4,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,361,1309,2,18446,0,0,0,0,0,2,7171,2.0,0.0044,0.0044
646d2f52bde86ad3421314e5,debe ser presidente fvf santo deja jaladera pelotas pulido,42,208,1,1683,2,0,0,0,2,2,3217,3.0,0.0063,0.00945
646d2f52bde86ad3421314e6,aplaudo pie chamos sub 17 mundialistas orfandad hablamos generacion despues perder ciclo sub 15 culpa pandemia covid 19 comenzo preparar campeonato sudamericano descabezada medio divorcio fvf pekerman,11737,1520,157,10666,0,0,0,0,0,103,51973,375.0,2.1815,409.03125000000006
646d2f52bde86ad3421314e7,pdte jorge jimenez subrayo estadio futbol camuri chico mcpio vargas edo guaira primero inaugurarse proyecto marcha todas entidades pais impulso deporte nacional,254,237,0,530,0,0,0,0,0,2,63475,2.0,0.0044,0.0044
646d2f52bde86ad3421314e8,felicitaciones venezuela clasifico mundial futbol sub 17 tras derrotar 2 0 paraguay,15502,17043,393,51012,0,1,0,0,1,3,251279,2.0,0.0044,0.17106666666666664
646d2f52bde86ad3421314e9,aqui parte nueva camada jugadores seleccion apenas sub 17 mundialistas ojala aprovechen relevo mayor vayan mundial pronto todas categorias,2300,975,19,3652,1,0,0,0,1,5,175871,5.0,0.0044,0.011000000000000001
646d2f52bde86ad3421314ea,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,228,858,1,15280,0,0,0,0,0,2,5907,1.0,0.0044,0.0022
646d2f52bde86ad3421314eb,aplaudo pie chamos sub 17 mundialistas orfandad hablamos generacion despues perder ciclo sub 15 culpa pandemia covid 19 comenzo preparar campeonato sudamericano descabezada medio divorcio fvf pekerman,1688,551,21,4394,0,0,0,0,0,2,46631,2.0,0.0044,0.0044
646d2f52bde86ad3421314ec,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,1074,1317,1,16166,0,0,0,0,0,3,12361,3.0,0.0044,0.0066
646d2f52bde86ad3421314ed,aplaudo pie chamos sub 17 mundialistas orfandad hablamos generacion despues perder ciclo sub 15 culpa pandemia covid 19 comenzo preparar campeonato sudamericano descabezada medio divorcio fvf pekerman,11233,1257,132,892,44,13,0,2,59,5,32328,18.0,0.0816,2.0344
646d2f52bde86ad3421314ee,venezuela mundial sub 17 derroto 20 seleccion paraguay hexagonal final sudamericano sub 17 aseguro cupo mundial,111877,1636,451,239,0,0,0,0,0,56,460181,3.0,0.0138,0.0207
646d2f52bde86ad3421314ef,futuro pertenece vinotinto rato,684,830,2,134904,0,0,0,0,0,2,56865,2.0,0.0044,0.0044
646d2f52bde86ad3421314f0,acabo cuba senores venezuela vinotinto mundialista mundial gracias muchachos dios bendiga q grandes merito uds gracias alegria q viva vinotinto,776,2750,0,16078,0,0,0,0,0,17,12234,9.0,0.0135,0.06075
646d2f52bde86ad3421314f1,futuro pertenece vinotinto rato,3093,919,13,1397,40,5,0,1,46,2,3977,5.0,0.0196,1.299
646d2f52bde86ad3421314f2,definitivamente focas problemas interpretacion van gondola fvf hecho destiempo mal incluyendo nombramiento forzado tardio valino entro interinodemasiado bien salio,85,134,0,1957,1,0,0,1,2,8,7477,5.0,0.0044,0.011000000000000001
646d2f52bde86ad3421314f3,guaira inicio sueno jueves 20 abril presidente Jorge Gimenez inauguro oficialmente cancha futbol camuri chico guaira parte proyecto 24 asociaciones 24 canchas,1417,954,9,416,0,0,0,0,0,2,17495,0.0,0.0044,0.0
646d2f52bde86ad3421314f4,merito chamos che valino fvf sacar pecho chamos dejaron tirados esperaban torneo respetos entrega mistica premio mas justo,1249,4242,2,1657,0,0,0,0,0,3,50004,3.0,0.0279,0.04185
646d2f52bde86ad3421314f5,cosecha vinotinto futuro pinta espectacular ojala futbol nacional general sepa llevar desarrollo cada elijan buenos agentes duda pinta bien futuro futbol vez si banda,1342,1329,12,45,0,0,0,0,0,2,48570,1.0,0.0044,0.0022
646d2f52bde86ad3421314f6,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,2300,975,19,3652,0,0,0,0,0,5,175871,5.0,0.0044,0.011000000000000001
646d2f52bde86ad3421314f7,bien chamos liga acabado futve fvf peor,2526,3153,1,29063,0,0,0,0,0,4,11160,5.0,0.0049,0.01225
646d2f52bde86ad3421314f8,atencion mundial sub 17 2023 felicitaciones muchachos,306,1840,3,1912,0,0,0,0,0,2,3749,1.0,0.0044,0.0022
646d2f52bde86ad3421314f9,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,412,1150,0,55938,0,0,0,0,0,8,28442,6.0,0.0044,0.0132
646d2f52bde86ad3421314fa,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,319,401,2,172677,0,0,0,0,0,16,82494,10.0,0.0044,0.022000000000000002
646d2f52bde86ad3421314fb,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,353,1339,1,79488,0,0,0,0,0,11,55002,3.0,0.0044,0.0066
646d2f52bde86ad3421314fc,pdte jorge jimenez subrayo estadio futbol camuri chico mcpio vargas edo guaira primero inaugurarse proyecto marcha todas entidades pais impulso deporte nacional,86,47,0,10,0,0,0,0,0,3,38412,2.0,0.0044,0.0044
646d2f52bde86ad3421314fd,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,94,565,0,5798,0,0,0,0,0,2,4995,2.0,0.0044,0.0044
646d2f52bde86ad3421314fe,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,872,2650,16,4666,0,0,0,0,0,3,90660,3.0,0.0044,0.0066
646d2f52bde86ad3421314ff,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,1386,1380,29,37392,0,0,0,0,0,4,164766,3.0,0.0081,0.01215
646d2f52bde86ad342131500,pdte jorge jimenez subrayo estadio futbol camuri chico mcpio vargas edo guaira primero inaugurarse proyecto marcha todas entidades pais impulso deporte nacional,25,146,1,8664,0,0,0,0,0,2,9099,2.0,0.0044,0.0044
646d2f52bde86ad342131501,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,27,626,0,1626,0,0,0,0,0,2,1193,1.0,0.0044,0.0022
646d2f52bde86ad342131502,guaira inicio sueno jueves 20 abril presidente Jorge Gimenez inauguro oficialmente cancha futbol camuri chico guaira parte proyecto 24 asociaciones 24 canchas,2259,1512,46,68647,0,0,0,0,0,3,111332,3.0,0.0063,0.00945
646d2f52bde86ad342131503,pregunta sabios futbol venezuela ganaron contrato todavia esperar ver tal va mundial,206,1130,1,5600,0,0,0,0,0,3,6491,3.0,0.0044,0.0066
646d2f52bde86ad342131504,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,1489,764,22,29901,0,0,0,0,0,2,88341,1.0,0.0044,0.0022
646d2f52bde86ad342131505,__ vamos mundial __ VAMOS AL MUNDIAL reaccion tras pitazo final,26745,323,104,8003,382,101,4,3,490,6,17154,191.0,0.5918,64.93356666666666
646d2f52bde86ad342131506,venezuela mundial sub 17 derroto 20 seleccion paraguay hexagonal final sudamericano sub 17 aseguro cupo mundial,111877,1636,451,239,0,0,0,0,0,56,460181,3.0,0.0138,0.0207
646d2f52bde86ad342131507,exigimos contrato multianual ct sub 17 conformado ricardo valino dt marco capetilloat jose paciullopf juan pabonpa ademas control sub 20 sub 23,613,424,3,3571,37,9,0,1,47,6,10374,14.0,0.031,0.967
646d2f52bde86ad342131508,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,1835,286,17,1910,0,0,0,0,0,6,126777,19.0,0.030899999999999997,0.29355
646d2f52bde86ad342131509,guaira inicio sueno jueves 20 abril presidente Jorge Gimenez inauguro oficialmente cancha futbol camuri chico guaira parte proyecto 24 asociaciones 24 canchas,407,3916,3,22174,0,0,0,0,0,7,7908,2.0,0.0044,0.0044
646d2f52bde86ad34213150a,guaira inicio sueno jueves 20 abril presidente Jorge Gimenez inauguro oficialmente cancha futbol camuri chico guaira parte proyecto 24 asociaciones 24 canchas,93,1549,0,7932,0,0,0,0,0,12,10323,9.0,0.031599999999999996,0.1422
646d2f52bde86ad34213150b,tooodaaaaa solo muchachos fvf irresponsable designan valino 15 dias torneo luego dejar muchachos dt meses orgullo carajo vamooooooooooo,3,79,0,126,3,0,0,0,3,2,69,2.0,0.0044,0.0044
646d2f52bde86ad34213150c,atencion mundial sub 17 2023 felicitaciones muchachos,3995,155,14,1758,13,3,0,0,16,3,7437,11.0,0.0348,0.6914
646d2f52bde86ad34213150d,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,810,1184,12,20643,0,0,0,0,0,5,55781,5.0,0.0044,0.011000000000000001
646d2f52bde86ad34213150e,pdte jorge jimenez subrayo estadio futbol camuri chico mcpio vargas edo guaira primero inaugurarse proyecto marcha todas entidades pais impulso deporte nacional,97,103,0,1393,0,0,0,0,0,2,29102,2.0,0.0044,0.0044
646d2f52bde86ad34213150f,cuesta creer unas joyas dirigen fvf estafen asi tan facilmente ahi debe haber algun negocio raro 0 dudas,1459,730,15,266,0,0,0,0,0,4,110771,5.0,0.0071,0.017750000000000002
646d2f52bde86ad342131510,jorge gimenez fvf ct jugadores,1124,1454,7,106542,0,0,0,0,0,3,127821,2.0,0.0044,0.0044
646d2f52bde86ad342131511,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,26,60,0,630,0,0,0,0,0,4,212,4.0,0.0044,0.0088
646d2f52bde86ad342131512,fav rt si quieres ponga pilas luche ser sede mundial sub 17 apoyar chamos,584,1270,0,28539,3,2,0,0,5,7,30776,5.0,0.0044,0.15385714285714286
646d2f52bde86ad342131513,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,14,80,0,4556,0,0,0,0,0,11,2564,10.0,0.0081,0.040499999999999994
646d2f52bde86ad342131514,venezuela mundial sub 17 derroto 20 seleccion paraguay hexagonal final sudamericano sub 17 aseguro cupo mundial,337,564,0,41032,0,0,0,0,0,2,52556,2.0,0.0044,0.0044
646d2f52bde86ad342131515,venezuela mundial sub 17 derroto 20 seleccion paraguay hexagonal final sudamericano sub 17 aseguro cupo mundial,111877,1636,451,239,5,2,0,0,7,56,460181,3.0,0.0138,0.03855714285714286
646d2f52bde86ad342131516,guaira inicio sueno jueves 20 abril presidente Jorge Gimenez inauguro oficialmente cancha futbol camuri chico guaira parte proyecto 24 asociaciones 24 canchas,281,251,1,9076,0,0,0,0,0,11,445,3.0,0.0113,0.01695
646d2f52bde86ad342131517,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,577,432,2,51469,0,0,0,0,0,11,15530,13.0,0.044000000000000004,0.28600000000000003
646d2f52bde86ad342131518,camada trae saberlos llevar solo inicio mantengan pisando suelo vamos carajo,86,1049,1,712,0,0,0,0,0,2,866,0.0,0.0044,0.0
646d2f52bde86ad342131519,toda muchachos dejaron tirados 15 dias torneo designan valino llenan orgullo chamos gracias fvf asumieron hecho,3,79,0,126,2,0,0,0,2,2,69,2.0,0.0044,0.0044
646d2f52bde86ad34213151a,acabo cuba senores venezuela vinotinto mundialista mundial gracias muchachos dios bendiga q grandes merito uds gracias alegria q viva vinotinto,776,2750,0,16078,2,0,0,0,2,17,12234,9.0,0.0135,0.06075
646d2f52bde86ad34213151b,acabo cuba senores venezuela vinotinto mundialista mundial gracias muchachos dios bendiga q grandes merito uds gracias alegria q viva vinotinto,776,2750,0,16078,0,0,0,0,0,17,12234,9.0,0.0135,0.06075
646d2f52bde86ad34213151c,merito solo,1025,600,5,16403,1,0,0,0,1,2,51801,7.0,0.0572,0.2002
646d2f52bde86ad34213151d,seleccion sub 17 jugador tachira unico iba lesiono lamentablemente siquiera tachirense aun asi gente apoyo seleccion propia fvf respaldo andan mas pendiente camiseta,2451,1474,12,1198,54,31,0,5,90,2,110388,20.0,0.061700000000000005,8.367
646d2f52bde86ad34213151e,vayan joder lado cara tablas enchufados federacion triunfo solo dejaron alma gloria pequenos guerreros dan satisfaccion medio peor fvf grandes muchachos dios bendiga mundial,65,150,0,5988,1,0,0,1,2,4,4203,4.0,0.06319999999999999,0.12639999999999998
646d2f52bde86ad34213151f,acabo cuba senores venezuela vinotinto mundialista mundial gracias muchachos dios bendiga q grandes merito uds gracias alegria q viva vinotinto,776,2750,0,16078,0,0,0,0,0,17,12234,9.0,0.0135,0.06075
646d2f52bde86ad342131520,ojala representantes jugadores hagan agosto ofreciendolos real mad barsa manchester city chelsea ajax destruyan carrera chamos gustaria saber william velazquez sub 20 mundial 2017,5,93,0,7,0,0,0,0,0,3,544,4.0,0.0044,0.0088
646d2f52bde86ad342131521,mundial solo salgan cara tabla corruptos enchufados decir gracias gloria pequenos gigantes guerrero dejaron alma estan mundial atenuantes orgullo tan inmenso debe sentir pais,65,150,0,5988,1,0,0,0,1,4,4203,4.0,0.06319999999999999,0.12639999999999998
646d2f52bde86ad342131522,felicidades juvenil sub 17 esoy felizzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,93,1549,0,7932,0,0,0,0,0,12,10323,9.0,0.031599999999999996,0.1422
646d2f52bde86ad342131523,siempre dan cara futbol juveniles fvf talla,303,574,13,4141,0,0,0,0,0,2,17769,1.0,0.0044,0.0022
646d2f52bde86ad342131524,venezuela mundial sub 17 derroto 20 seleccion paraguay hexagonal final sudamericano sub 17 aseguro cupo mundial,111877,1636,451,239,1,1,0,0,2,56,460181,3.0,0.0138,0.029628571428571428
646d2f52bde86ad342131525,pdte jorge jimenez subrayo estadio futbol camuri chico mcpio vargas edo guaira primero inaugurarse proyecto marcha todas entidades pais impulso deporte nacional,130,169,0,9033,0,0,0,0,0,4,27096,4.0,0.0044,0.0088
646d2f52bde86ad342131526,ahora llega proxima semana lanza comunicado decidido dt valino continue proceso sub 17 lleno expectativas,267,368,0,2981,0,0,0,0,0,3,7527,3.0,0.0063,0.00945
646d2f52bde86ad342131527,orgullo ver pais crece deportivo,96,715,0,9854,0,0,0,0,0,5,3716,0.0,0.0044,0.0
646d2f52bde86ad342131528,merito chamos fvf paracaidista dt chamos felicidades,3445,753,38,1686,1,1,6,4,12,4,35815,3.0,0.0044,0.1316
646d2f52bde86ad342131529,mundialistas felicitaciones chamos,547,311,0,1033,1,1,0,0,2,11,5428,4.0,0.0086,0.06265454545454546
646d2f52bde86ad34213152a,pesar mala gestion chamos sacaron casta calidad orgullo propio darle alegria 30 millones venezolanos,732,3592,0,33541,0,0,0,0,0,38,25277,32.0,0.0336,0.5376
646d2f52bde86ad34213152b,pdte jorge jimenez subrayo estadio futbol camuri chico mcpio vargas edo guaira primero inaugurarse proyecto marcha todas entidades pais impulso deporte nacional,16,23,0,817,0,0,0,0,0,2,23267,2.0,0.0044,0.0044
646d2f52bde86ad34213152c,ahora saldra jactarse mundial chamos 2 semanas comenzar suramericano dt tenian,378,1327,3,14718,0,0,0,0,0,20,15995,34.0,0.2039,3.4663
646d2f52bde86ad34213152d,ahora saldra jactarse mundial chamos 2 semanas comenzar suramericano dt tenian,1013,2926,4,76154,0,0,0,0,0,5,56646,6.0,0.0044,0.0132
